ゲームID,ターン,プレイヤーID,前の単語,要求文字,回答,応答時間_ms,語頭判定,辞書判定,読み,判定,終了理由,勝者ID,敗者ID,プロンプトNo,最大連続回答回数
27,27,GPT-1,らくだ,だ,だるま,1847,○,○,だるま,○,,,,30,3
27,28,GPT-2,だるま,ま,まゆ,4045,○,○,まゆ,○,,,,30,3
27,29,GPT-2,まゆ,ゆ,ゆか,2567,○,○,ゆか,○,,,,30,3
27,30,GPT-2,ゆか,か,かき,2572,○,○,かき,○,,,,30,3
27,31,GPT-1,かき,き,きつね,2326,○,○,きつね,○,,,,30,3
27,32,GPT-1,きつね,ね,ねこ,3391,○,○,ねこ,○,,,,30,3
27,33,GPT-1,ねこ,こ,コアラ,1640,○,○,こあら,○,,,,30,3
27,34,GPT-2,コアラ,ら,ラッコ,2712,○,○,らっこ,○,,,,30,3
27,35,GPT-2,ラッコ,こ,こしょう,6075,○,○,こしょう,○,,,,30,3
27,36,GPT-2,こしょう,う,うさぎ,2615,○,○,うさぎ,○,,,,30,3
27,37,GPT-1,うさぎ,ぎ,餃子,2299,○,○,ぎょーざ,○,,,,30,3
27,38,GPT-1,餃子,ざ,雑誌,2254,○,○,ざっし,○,,,,30,3
27,39,GPT-1,雑誌,し,しお,2842,○,○,しお,○,,,,30,3
27,40,GPT-2,しお,お,おかゆ,7215,○,×,,×,辞書外,GPT-1,GPT-2,30,3
28,1,GPT-1,しりとり,り,りんご,1534,○,○,りんご,○,,,,30,3
28,2,GPT-1,りんご,ご,ごま,3485,○,○,ごま,○,,,,30,3
28,3,GPT-1,ごま,ま,まくら,1636,○,○,まくら,○,,,,30,3
28,4,GPT-2,まくら,ら,ラッパ,2888,○,○,らっぱ,○,,,,30,3
28,5,GPT-2,ラッパ,ぱ,パンダ,2254,○,○,ぱんだ,○,,,,30,3
28,6,GPT-2,パンダ,だ,だるま,1858,○,○,だるま,○,,,,30,3
28,7,GPT-1,だるま,ま,まめ,5819,○,○,まめ,○,,,,30,3
28,8,GPT-1,まめ,め,めだか,1946,○,○,めだか,○,,,,30,3
28,9,GPT-1,めだか,か,かぎ,3280,○,○,かぎ,○,,,,30,3
28,10,GPT-2,かぎ,ぎ,銀河,1827,○,○,ぎんが,○,,,,30,3
28,11,GPT-2,銀河,が,学,5266,○,○,がく,○,,,,30,3
28,12,GPT-2,学,く,くじら,1987,○,○,くじら,○,,,,30,3
28,13,GPT-1,くじら,ら,ラジオ,2128,○,○,らじお,○,,,,30,3
28,14,GPT-1,ラジオ,お,おにぎり,2144,○,○,おにぎり,○,,,,30,3
28,15,GPT-1,おにぎり,り,りす,1983,○,○,りす,○,,,,30,3
28,16,GPT-2,りす,す,すいか,2353,○,○,すいか,○,,,,30,3
28,17,GPT-2,すいか,か,かき,3596,○,○,かき,○,,,,30,3
28,18,GPT-1,かき,き,きつね,2154,○,○,きつね,○,,,,30,3
28,19,GPT-1,きつね,ね,ねこ,1854,○,○,ねこ,○,,,,30,3
28,20,GPT-1,ねこ,こ,コアラ,1649,○,○,こあら,○,,,,30,3
28,21,GPT-2,コアラ,ら,らくだ,2296,○,○,らくだ,○,,,,30,3
28,22,GPT-2,らくだ,だ,だし,2908,○,○,だし,○,,,,30,3
28,23,GPT-2,だし,し,しお,2760,○,○,しお,○,,,,30,3
28,24,GPT-1,しお,お,おかず,2352,○,○,おかず,○,,,,30,3
28,25,GPT-2,おかず,ず,ずこう,1740,○,○,ずこう,○,,,,30,3
28,26,GPT-2,ずこう,う,うさぎ,1977,○,○,うさぎ,○,,,,30,3
28,27,GPT-2,うさぎ,ぎ,ギター,3889,○,○,ぎたー,○,,,,30,3
28,28,GPT-1,ギター,あ,あひる,2764,○,○,あひる,○,,,,30,3
28,29,GPT-2,あひる,る,ルビー,2043,○,○,るびー,○,,,,30,3
28,30,GPT-2,ルビー,い,いす,4374,○,○,いす,○,,,,30,3
28,31,GPT-2,いす,す,すみれ,3441,○,○,すみれ,○,,,,30,3
28,32,GPT-1,すみれ,れ,れんが,2392,○,○,れんが,○,,,,30,3
28,33,GPT-1,れんが,が,がま,2409,○,○,がま,○,,,,30,3
28,34,GPT-1,がま,ま,まつり,3522,○,○,まつり,○,,,,30,3
28,35,GPT-2,まつり,り,料理,2154,○,○,りょうり,○,,,,30,3
28,36,GPT-2,料理,り,理科,3325,○,○,りか,○,,,,30,3
28,37,GPT-2,理科,か,かさ,2180,○,○,かさ,○,,,,30,3
28,38,GPT-1,かさ,さ,さくら,1920,○,○,さくら,○,,,,30,3
28,39,GPT-1,さくら,ら,ラッコ,2577,○,○,らっこ,○,,,,30,3
28,40,GPT-1,ラッコ,こ,こいぬ,3791,○,○,こいぬ,○,,,,30,3
28,41,GPT-2,こいぬ,ぬ,ぬの,1944,○,○,ぬの,○,,,,30,3
28,42,GPT-2,ぬの,の,のり,2062,○,○,のり,○,,,,30,3
28,43,GPT-2,のり,り,リュック,2715,○,○,りゅっく,○,,,,30,3
28,44,GPT-1,リュック,く,くつ,2669,○,○,くつ,○,,,,30,3
28,45,GPT-1,くつ,つ,つみき,3538,○,×,,×,辞書外,GPT-2,GPT-1,30,3
29,1,GPT-1,しりとり,り,リス,1575,○,○,りす,○,,,,30,3
29,2,GPT-1,リス,す,スイカ,2043,○,○,すいか,○,,,,30,3
29,3,GPT-1,スイカ,か,カメラ,1675,○,○,かめら,○,,,,30,3
29,4,GPT-2,カメラ,ら,ラジオ,2477,○,○,らじお,○,,,,30,3
29,5,GPT-2,ラジオ,お,おにぎり,2071,○,○,おにぎり,○,,,,30,3
29,6,GPT-2,おにぎり,り,りんご,1866,○,○,りんご,○,,,,30,3
29,7,GPT-1,りんご,ご,ごま,1540,○,○,ごま,○,,,,30,3
29,8,GPT-1,ごま,ま,まくら,2348,○,○,まくら,○,,,,30,3
29,9,GPT-1,まくら,ら,ラッパ,2203,○,○,らっぱ,○,,,,30,3
29,10,GPT-2,ラッパ,ぱ,パンダ,1913,○,○,ぱんだ,○,,,,30,3
29,11,GPT-2,パンダ,だ,大学,2036,○,○,だいがく,○,,,,30,3
29,12,GPT-2,大学,く,クジラ,1752,○,○,くじら,○,,,,30,3
29,13,GPT-1,クジラ,ら,ラクダ,1942,○,○,らくだ,○,,,,30,3
29,14,GPT-1,ラクダ,だ,台所,2152,○,○,だいどころ,○,,,,30,3
29,15,GPT-1,台所,ろ,ろうそく,1916,○,○,ろうそく,○,,,,30,3
29,16,GPT-2,ろうそく,く,釘,4843,○,○,くぎ,○,,,,30,3
29,17,GPT-2,釘,ぎ,銀河,4232,○,○,ぎんが,○,,,,30,3
29,18,GPT-2,銀河,が,学校,1946,○,○,がっこう,○,,,,30,3
29,19,GPT-1,学校,う,海,1942,○,○,うみ,○,,,,30,3
29,20,GPT-1,海,み,水,4733,○,○,みず,○,,,,30,3
29,21,GPT-2,水,ず,頭蓋,2099,○,○,ずがい,○,,,,30,3
29,22,GPT-2,頭蓋,い,石,2293,○,○,いし,○,,,,30,3
29,23,GPT-2,石,し,鹿,2117,○,○,しか,○,,,,30,3
29,24,GPT-1,鹿,か,傘,2906,○,○,かさ,○,,,,30,3
29,25,GPT-1,傘,さ,財布,5490,○,○,さいふ,○,,,,30,3
29,26,GPT-1,財布,ふ,ふた,2939,○,○,ふた,○,,,,30,3
29,27,GPT-2,ふた,た,たいや,1933,○,○,たいや,○,,,,30,3
29,28,GPT-2,たいや,や,やくざ,3693,○,○,やくざ,○,,,,30,3
29,29,GPT-2,やくざ,ざ,雑誌,1827,○,○,ざっし,○,,,,30,3
29,30,GPT-1,雑誌,し,しずく,4005,○,○,しずく,○,,,,30,3
29,31,GPT-1,しずく,く,くつ,2563,○,○,くつ,○,,,,30,3
29,32,GPT-1,くつ,つ,つみき,2055,○,×,,×,辞書外,GPT-2,GPT-1,30,3
30,1,GPT-1,しりとり,り,りんご,1528,○,○,りんご,○,,,,30,3
30,2,GPT-2,りんご,ご,ごま,2153,○,○,ごま,○,,,,30,3
30,3,GPT-2,ごま,ま,まくら,1743,○,○,まくら,○,,,,30,3
30,4,GPT-2,まくら,ら,らっぱ,1635,○,○,らっぱ,○,,,,30,3
30,5,GPT-1,らっぱ,ぱ,パンダ,1601,○,○,ぱんだ,○,,,,30,3
30,6,GPT-1,パンダ,だ,だるま,2045,○,○,だるま,○,,,,30,3
30,7,GPT-1,だるま,ま,まぐろ,2242,○,○,まぐろ,○,,,,30,3
30,8,GPT-2,まぐろ,ろ,ろうそく,1780,○,○,ろうそく,○,,,,30,3
30,9,GPT-2,ろうそく,く,くぎ,4348,○,○,くぎ,○,,,,30,3
30,10,GPT-2,くぎ,ぎ,義理,3880,○,○,ぎり,○,,,,30,3
30,11,GPT-1,義理,り,リス,1702,○,○,りす,○,,,,30,3
30,12,GPT-1,リス,す,スイカ,1639,○,○,すいか,○,,,,30,3
30,13,GPT-1,スイカ,か,かっぱ,4898,○,○,かっぱ,○,,,,30,3
30,14,GPT-2,かっぱ,ぱ,パセリ,2341,○,○,ぱせり,○,,,,30,3
30,15,GPT-2,パセリ,り,料理,2465,○,○,りょうり,○,,,,30,3
30,16,GPT-1,料理,り,理想,3956,○,○,りそう,○,,,,30,3
30,17,GPT-1,理想,う,うさぎ,2416,○,○,うさぎ,○,,,,30,3
30,18,GPT-2,うさぎ,ぎ,ギター,2128,○,○,ぎたー,○,,,,30,3
30,19,GPT-2,ギター,あ,あゆ,4612,○,○,あゆ,○,,,,30,3
30,20,GPT-2,あゆ,ゆ,ゆか,1996,○,○,ゆか,○,,,,30,3
30,21,GPT-1,ゆか,か,かさ,3366,○,○,かさ,○,,,,30,3
30,22,GPT-1,かさ,さ,さくら,1885,○,○,さくら,○,,,,30,3
30,23,GPT-1,さくら,ら,らくだ,1492,○,○,らくだ,○,,,,30,3
30,24,GPT-2,らくだ,だ,だんご,2156,○,○,だんご,○,,,,30,3
30,25,GPT-2,だんご,ご,ごりら,3375,○,○,ごりら,○,,,,30,3
30,26,GPT-2,ごりら,ら,ランプ,2249,○,○,らんぷ,○,,,,30,3
30,27,GPT-1,ランプ,ぷ,プール,2063,○,○,ぷーる,○,,,,30,3
30,28,GPT-1,プール,る,ルビー,1944,○,○,るびー,○,,,,30,3
30,29,GPT-2,ルビー,い,いす,1947,○,○,いす,○,,,,30,3
30,30,GPT-2,いす,す,すみれ,2643,○,○,すみれ,○,,,,30,3
30,31,GPT-2,すみれ,れ,れんげ,2199,○,○,れんげ,○,,,,30,3
30,32,GPT-1,れんげ,げ,げた,1951,○,○,げた,○,,,,30,3
30,33,GPT-1,げた,た,たこ,4137,○,○,たこ,○,,,,30,3
30,34,GPT-1,たこ,こ,こま,2146,○,○,こま,○,,,,30,3
30,35,GPT-2,こま,ま,まつり,2771,○,○,まつり,○,,,,30,3
30,36,GPT-2,まつり,り,理科,2773,○,○,りか,○,,,,30,3
30,37,GPT-2,理科,か,かき,2867,○,○,かき,○,,,,30,3
30,38,GPT-1,かき,き,きのこ,3337,○,○,きのこ,○,,,,30,3
30,39,GPT-1,きのこ,こ,こあら,5493,○,×,,×,辞書外,GPT-2,GPT-1,30,3
