ゲームID,ターン,プレイヤーID,前の単語,要求文字,回答,応答時間_ms,語頭判定,辞書判定,読み,判定,終了理由,勝者ID,敗者ID,プロンプトNo,最大連続回答回数
25,7,GPT-1,りす,す,すいか,3029,○,○,すいか,○,,,,11,3
25,8,GPT-1,すいか,か,かめ,1429,○,○,かめ,○,,,,11,3
25,9,GPT-1,かめ,め,めがね,1232,○,○,めがね,○,,,,11,3
25,10,GPT-2,めがね,ね,ねこ,1225,○,○,ねこ,○,,,,11,3
25,11,GPT-2,ねこ,こ,こたつ,1025,○,○,こたつ,○,,,,11,3
25,12,GPT-2,こたつ,つ,つみき,1806,○,×,,×,辞書外,GPT-1,GPT-2,11,3
26,1,GPT-1,しりとり,り,林檎,1564,○,○,りんご,○,,,,11,3
26,2,GPT-1,林檎,ご,ごま,1800,○,○,ごま,○,,,,11,3
26,3,GPT-1,ごま,ま,まくら,1456,○,○,まくら,○,,,,11,3
26,4,GPT-2,まくら,ら,ラジオ,1351,○,○,らじお,○,,,,11,3
26,5,GPT-2,ラジオ,お,おにぎり,1431,○,○,おにぎり,○,,,,11,3
26,6,GPT-2,おにぎり,り,リス,1944,○,○,りす,○,,,,11,3
26,7,GPT-1,リス,す,スイカ,2867,○,○,すいか,○,,,,11,3
26,8,GPT-1,スイカ,か,カメラ,1658,○,○,かめら,○,,,,11,3
26,9,GPT-1,カメラ,ら,ラッパ,1719,○,○,らっぱ,○,,,,11,3
26,10,GPT-2,ラッパ,ぱ,パンダ,2456,○,○,ぱんだ,○,,,,11,3
26,11,GPT-2,パンダ,だ,台所,1841,○,○,だいどころ,○,,,,11,3
26,12,GPT-2,台所,ろ,ろうそく,1102,○,○,ろうそく,○,,,,11,3
26,13,GPT-1,ろうそく,く,くじら,1659,○,○,くじら,○,,,,11,3
26,14,GPT-1,くじら,ら,ラクダ,1489,○,○,らくだ,○,,,,11,3
26,15,GPT-1,ラクダ,だ,だるま,1630,○,○,だるま,○,,,,11,3
26,16,GPT-2,だるま,ま,まぐろ,1687,○,○,まぐろ,○,,,,11,3
26,17,GPT-2,まぐろ,ろ,ロケット,1536,○,○,ろけっと,○,,,,11,3
26,18,GPT-2,ロケット,と,時計,1331,○,○,とけい,○,,,,11,3
26,19,GPT-1,時計,い,椅子,1545,○,○,いす,○,,,,11,3
26,20,GPT-1,椅子,す,すずめ,1423,○,○,すずめ,○,,,,11,3
26,21,GPT-1,すずめ,め,めがね,1905,○,○,めがね,○,,,,11,3
26,22,GPT-2,めがね,ね,ねこ,1222,○,○,ねこ,○,,,,11,3
26,23,GPT-2,ねこ,こ,こたつ,1296,○,○,こたつ,○,,,,11,3
26,24,GPT-2,こたつ,つ,つみき,3862,○,×,,×,辞書外,GPT-1,GPT-2,11,3
27,1,GPT-1,しりとり,り,りんご,2409,○,○,りんご,○,,,,11,3
27,2,GPT-1,りんご,ご,ごま,1504,○,○,ごま,○,,,,11,3
27,3,GPT-1,ごま,ま,まくら,2229,○,○,まくら,○,,,,11,3
27,4,GPT-2,まくら,ら,ラジオ,1124,○,○,らじお,○,,,,11,3
27,5,GPT-2,ラジオ,お,おにぎり,1940,○,○,おにぎり,○,,,,11,3
27,6,GPT-2,おにぎり,り,りす,1332,○,○,りす,○,,,,11,3
27,7,GPT-1,りす,す,すいか,2252,○,○,すいか,○,,,,11,3
27,8,GPT-1,すいか,か,かさ,1444,○,○,かさ,○,,,,11,3
27,9,GPT-1,かさ,さ,さくら,2033,○,○,さくら,○,,,,11,3
27,10,GPT-2,さくら,ら,ラッパ,1637,○,○,らっぱ,○,,,,11,3
27,11,GPT-2,ラッパ,ぱ,パンダ,1224,○,○,ぱんだ,○,,,,11,3
27,12,GPT-2,パンダ,だ,台,1754,○,○,だい,○,,,,11,3
27,13,GPT-1,台,い,いす,1597,○,○,いす,○,,,,11,3
27,14,GPT-1,いす,す,すずめ,1458,○,○,すずめ,○,,,,11,3
27,15,GPT-1,すずめ,め,めがね,1635,○,○,めがね,○,,,,11,3
27,16,GPT-2,めがね,ね,ねこ,1023,○,○,ねこ,○,,,,11,3
27,17,GPT-2,ねこ,こ,こたつ,1088,○,○,こたつ,○,,,,11,3
27,18,GPT-2,こたつ,つ,つくえ,1181,○,○,つくえ,○,,,,11,3
27,19,GPT-1,つくえ,え,えんぴつ,2090,○,○,えんぴつ,○,,,,11,3
27,20,GPT-1,えんぴつ,つ,つばき,1473,○,○,つばき,○,,,,11,3
27,21,GPT-1,つばき,き,きつね,1645,○,○,きつね,○,,,,11,3
27,22,GPT-2,きつね,ね,寝袋,1802,○,○,ねぶくろ,○,,,,11,3
27,23,GPT-2,寝袋,ろ,ろうそく,1359,○,○,ろうそく,○,,,,11,3
27,24,GPT-2,ろうそく,く,くじら,1641,○,○,くじら,○,,,,11,3
27,25,GPT-1,くじら,ら,ラッコ,1940,○,○,らっこ,○,,,,11,3
27,26,GPT-1,ラッコ,こ,こけし,1943,○,○,こけし,○,,,,11,3
27,27,GPT-1,こけし,し,しお,1794,○,○,しお,○,,,,11,3
27,28,GPT-2,しお,お,おもち,1788,○,×,,×,辞書外,GPT-1,GPT-2,11,3
28,1,GPT-1,しりとり,り,りんご,1531,○,○,りんご,○,,,,11,3
28,2,GPT-1,りんご,ご,ゴリラ,1646,○,○,ごりら,○,,,,11,3
28,3,GPT-1,ゴリラ,ら,ラッパ,1528,○,○,らっぱ,○,,,,11,3
28,4,GPT-2,ラッパ,ぱ,パンダ,1533,○,○,ぱんだ,○,,,,11,3
28,5,GPT-2,パンダ,だ,だるま,1226,○,○,だるま,○,,,,11,3
28,6,GPT-2,だるま,ま,まくら,1626,○,○,まくら,○,,,,11,3
28,7,GPT-1,まくら,ら,ラジオ,1647,○,○,らじお,○,,,,11,3
28,8,GPT-1,ラジオ,お,おにぎり,1571,○,○,おにぎり,○,,,,11,3
28,9,GPT-1,おにぎり,り,りす,2113,○,○,りす,○,,,,11,3
28,10,GPT-2,りす,す,すいか,1430,○,○,すいか,○,,,,11,3
28,11,GPT-2,すいか,か,かさ,1362,○,○,かさ,○,,,,11,3
28,12,GPT-2,かさ,さ,さくら,1383,○,○,さくら,○,,,,11,3
28,13,GPT-1,さくら,ら,らくだ,2446,○,○,らくだ,○,,,,11,3
28,14,GPT-1,らくだ,だ,だいず,1712,○,○,だいず,○,,,,11,3
28,15,GPT-1,だいず,ず,図工,2746,○,○,ずこう,○,,,,11,3
28,16,GPT-2,図工,う,うさぎ,1564,○,○,うさぎ,○,,,,11,3
28,17,GPT-2,うさぎ,ぎ,銀河,1464,○,○,ぎんが,○,,,,11,3
28,18,GPT-2,銀河,が,学校,1777,○,○,がっこう,○,,,,11,3
28,19,GPT-1,学校,う,うちわ,1610,○,○,うちわ,○,,,,11,3
28,20,GPT-1,うちわ,わ,わさび,2129,○,○,わさび,○,,,,11,3
28,21,GPT-1,わさび,び,ビール,1478,○,○,びーる,○,,,,11,3
28,22,GPT-2,ビール,る,ルビー,1679,○,○,るびー,○,,,,11,3
28,23,GPT-2,ルビー,い,いす,1472,○,○,いす,○,,,,11,3
28,24,GPT-2,いす,す,すずめ,2008,○,○,すずめ,○,,,,11,3
28,25,GPT-1,すずめ,め,めがね,2291,○,○,めがね,○,,,,11,3
28,26,GPT-1,めがね,ね,ねずみ,1433,○,○,ねずみ,○,,,,11,3
28,27,GPT-1,ねずみ,み,みず,1636,○,○,みず,○,,,,11,3
28,28,GPT-2,みず,ず,ずいき,4602,○,○,ずいき,○,,,,11,3
28,29,GPT-2,ずいき,き,きつね,1503,○,○,きつね,○,,,,11,3
28,30,GPT-2,きつね,ね,ねこ,1748,○,○,ねこ,○,,,,11,3
28,31,GPT-1,ねこ,こ,こあら,1355,○,×,,×,辞書外,GPT-2,GPT-1,11,3
29,1,GPT-1,しりとり,り,りんご,1017,○,○,りんご,○,,,,11,3
29,2,GPT-1,りんご,ご,ごま,1844,○,○,ごま,○,,,,11,3
29,3,GPT-1,ごま,ま,まくら,1421,○,○,まくら,○,,,,11,3
29,4,GPT-2,まくら,ら,ラジオ,1210,○,○,らじお,○,,,,11,3
29,5,GPT-2,ラジオ,お,おにぎり,1365,○,○,おにぎり,○,,,,11,3
29,6,GPT-2,おにぎり,り,リス,1325,○,○,りす,○,,,,11,3
29,7,GPT-1,リス,す,すいか,1579,○,○,すいか,○,,,,11,3
29,8,GPT-1,すいか,か,かめ,1797,○,○,かめ,○,,,,11,3
29,9,GPT-1,かめ,め,めがね,1738,○,○,めがね,○,,,,11,3
29,10,GPT-2,めがね,ね,ねこ,1330,○,○,ねこ,○,,,,11,3
29,11,GPT-2,ねこ,こ,こたつ,1431,○,○,こたつ,○,,,,11,3
29,12,GPT-2,こたつ,つ,つくえ,1432,○,○,つくえ,○,,,,11,3
29,13,GPT-1,つくえ,え,えんぴつ,1594,○,○,えんぴつ,○,,,,11,3
29,14,GPT-1,えんぴつ,つ,つばき,1383,○,○,つばき,○,,,,11,3
29,15,GPT-1,つばき,き,きつね,1595,○,○,きつね,○,,,,11,3
29,16,GPT-2,きつね,ね,ねずみ,2387,○,○,ねずみ,○,,,,11,3
29,17,GPT-2,ねずみ,み,みず,2308,○,○,みず,○,,,,11,3
29,18,GPT-2,みず,ず,ずこう,1992,○,○,ずこう,○,,,,11,3
29,19,GPT-1,ずこう,う,うさぎ,1746,○,○,うさぎ,○,,,,11,3
29,20,GPT-1,うさぎ,ぎ,ぎんこう,2347,○,○,ぎんこう,○,,,,11,3
29,21,GPT-1,ぎんこう,う,うみ,1740,○,○,うみ,○,,,,11,3
29,22,GPT-2,うみ,み,みずうみ,2149,○,○,みずうみ,○,,,,11,3
29,23,GPT-2,みずうみ,み,みそ,1535,○,○,みそ,○,,,,11,3
29,24,GPT-2,みそ,そ,そば,1180,○,○,そば,○,,,,11,3
29,25,GPT-1,そば,ば,バナナ,1695,○,○,ばなな,○,,,,11,3
29,26,GPT-1,バナナ,な,なす,2099,○,○,なす,○,,,,11,3
29,27,GPT-1,なす,す,すずめ,1688,○,○,すずめ,○,,,,11,3
29,28,GPT-2,すずめ,め,めだか,1316,○,○,めだか,○,,,,11,3
29,29,GPT-2,めだか,か,かさ,1125,○,○,かさ,○,,,,11,3
29,30,GPT-2,かさ,さ,さくら,1395,○,○,さくら,○,,,,11,3
29,31,GPT-1,さくら,ら,ラッパ,1574,○,○,らっぱ,○,,,,11,3
29,32,GPT-1,ラッパ,ぱ,パンダ,2146,○,○,ぱんだ,○,,,,11,3
29,33,GPT-1,パンダ,だ,だるま,1330,○,○,だるま,○,,,,11,3
29,34,GPT-2,だるま,ま,まつり,1125,○,○,まつり,○,,,,11,3
29,35,GPT-2,まつり,り,理科,3049,○,○,りか,○,,,,11,3
29,36,GPT-2,理科,か,かき,2582,○,○,かき,○,,,,11,3
29,37,GPT-1,かき,き,きのこ,1859,○,○,きのこ,○,,,,11,3
29,38,GPT-1,きのこ,こ,こおり,1317,○,○,こおり,○,,,,11,3
29,39,GPT-1,こおり,り,料理,2144,○,○,りょうり,○,,,,11,3
29,40,GPT-2,料理,り,理想,1792,○,○,りそう,○,,,,11,3
29,41,GPT-2,理想,う,うちわ,2428,○,○,うちわ,○,,,,11,3
29,42,GPT-2,うちわ,わ,わかめ,1440,○,○,わかめ,○,,,,11,3
29,43,GPT-1,わかめ,め,名刺,2015,○,○,めいし,○,,,,11,3
29,44,GPT-1,名刺,し,しお,1316,○,○,しお,○,,,,11,3
29,45,GPT-1,しお,お,おかし,1757,○,×,,×,辞書外,GPT-2,GPT-1,11,3
30,1,GPT-1,しりとり,り,りんご,1308,○,○,りんご,○,,,,11,3
30,2,GPT-1,りんご,ご,ごま,1378,○,○,ごま,○,,,,11,3
30,3,GPT-1,ごま,ま,まくら,1176,○,○,まくら,○,,,,11,3
30,4,GPT-2,まくら,ら,ラジオ,2235,○,○,らじお,○,,,,11,3
30,5,GPT-2,ラジオ,お,おにぎり,2084,○,○,おにぎり,○,,,,11,3
30,6,GPT-2,おにぎり,り,りす,1651,○,○,りす,○,,,,11,3
30,7,GPT-1,りす,す,すいか,1112,○,○,すいか,○,,,,11,3
30,8,GPT-1,すいか,か,かさ,1684,○,○,かさ,○,,,,11,3
30,9,GPT-1,かさ,さ,さくら,1347,○,○,さくら,○,,,,11,3
30,10,GPT-2,さくら,ら,ラッパ,2294,○,○,らっぱ,○,,,,11,3
30,11,GPT-2,ラッパ,ぱ,パンダ,1428,○,○,ぱんだ,○,,,,11,3
30,12,GPT-2,パンダ,だ,だるま,2038,○,○,だるま,○,,,,11,3
30,13,GPT-1,だるま,ま,まぐろ,1539,○,○,まぐろ,○,,,,11,3
30,14,GPT-1,まぐろ,ろ,ろうそく,1639,○,○,ろうそく,○,,,,11,3
30,15,GPT-1,ろうそく,く,くじら,1945,○,○,くじら,○,,,,11,3
30,16,GPT-2,くじら,ら,らくだ,1532,○,○,らくだ,○,,,,11,3
30,17,GPT-2,らくだ,だ,だんご,2303,○,○,だんご,○,,,,11,3
30,18,GPT-2,だんご,ご,ごりら,1892,○,○,ごりら,○,,,,11,3
30,19,GPT-1,ごりら,ら,らくがき,2427,○,○,らくがき,○,,,,11,3
30,20,GPT-1,らくがき,き,きつね,2996,○,○,きつね,○,,,,11,3
30,21,GPT-1,きつね,ね,ねこ,2050,○,○,ねこ,○,,,,11,3
30,22,GPT-2,ねこ,こ,こま,1735,○,○,こま,○,,,,11,3
30,23,GPT-2,こま,ま,まつり,1932,○,○,まつり,○,,,,11,3
30,24,GPT-2,まつり,り,理科,2235,○,○,りか,○,,,,11,3
30,25,GPT-1,理科,か,かめ,1965,○,○,かめ,○,,,,11,3
30,26,GPT-1,かめ,め,めがね,1616,○,○,めがね,○,,,,11,3
30,27,GPT-1,めがね,ね,ねずみ,1870,○,○,ねずみ,○,,,,11,3
30,28,GPT-2,ねずみ,み,みず,1434,○,○,みず,○,,,,11,3
30,29,GPT-2,みず,ず,図形,2719,○,○,ずけい,○,,,,11,3
30,30,GPT-2,図形,い,いす,1362,○,○,いす,○,,,,11,3
30,31,GPT-1,いす,す,すずめ,1134,○,○,すずめ,○,,,,11,3
30,32,GPT-1,すずめ,め,めだか,1452,○,○,めだか,○,,,,11,3
30,33,GPT-1,めだか,か,かき,1888,○,○,かき,○,,,,11,3
30,34,GPT-2,かき,き,きのこ,1533,○,○,きのこ,○,,,,11,3
30,35,GPT-2,きのこ,こ,こたつ,1347,○,○,こたつ,○,,,,11,3
30,36,GPT-2,こたつ,つ,つくえ,1222,○,○,つくえ,○,,,,11,3
30,37,GPT-1,つくえ,え,えんぴつ,1357,○,○,えんぴつ,○,,,,11,3
30,38,GPT-1,えんぴつ,つ,つばき,1740,○,○,つばき,○,,,,11,3
30,39,GPT-1,つばき,き,きもの,2308,○,○,きもの,○,,,,11,3
30,40,GPT-2,きもの,の,のり,1510,○,○,のり,○,,,,11,3
30,41,GPT-2,のり,り,料理,1734,○,○,りょうり,○,,,,11,3
30,42,GPT-2,料理,り,陸地,4165,○,○,りくち,○,,,,11,3
30,43,GPT-1,陸地,ち,地図,1444,○,○,ちず,○,,,,11,3
30,44,GPT-1,地図,ず,図工,1685,○,○,ずこう,○,,,,11,3
30,45,GPT-1,図工,う,海,2195,○,○,うみ,○,,,,11,3
30,46,GPT-2,海,み,みずうみ,2148,○,○,みずうみ,○,,,,11,3
30,47,GPT-2,みずうみ,み,ミルク,2865,○,○,みるく,○,,,,11,3
30,48,GPT-2,ミルク,く,くるま,2044,○,○,くるま,○,,,,11,3
30,49,GPT-1,くるま,ま,マスク,2248,○,○,ますく,○,,,,11,3
30,50,GPT-1,マスク,く,くつ,2153,○,○,くつ,○,,,,11,3
30,51,GPT-1,くつ,つ,つみき,1745,○,×,,×,辞書外,GPT-2,GPT-1,11,3
